"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NUTM2A",72.1975959038172,-0.799491688804947,0.214223904267112,-3.73203770858399,0.000189937059551381,0.00394344415134198
"NUMB",3671.20288921355,-0.617117783257213,0.180123422090591,-3.42608293854666,0.00061235336812402,0.0105796582417949
"NT5DC2",8160.95441827538,-0.454915560633335,0.105686049693549,-4.30440499907437,1.67435120792615e-05,0.000478422058358431
"NSMF",4217.89941634406,-1.50969048895013,0.271454922750735,-5.56147766138103,2.67499924456925e-08,1.33648280970628e-06
"NRBP1",15881.4027031978,-0.286033866471556,0.0790508081080088,-3.61835474320189,0.000296481827223911,0.00576991455783027
"NRBF2",557.459262157801,-0.312366736704611,0.100355783789711,-3.11259326477043,0.00185451407262055,0.0265172233965417
"NPTN",5308.02772949848,-0.300969115713818,0.0697239232320269,-4.31658320075098,1.58462968708351e-05,0.000457374450391823
"NPLOC4",7326.8278129279,-0.244200863862543,0.0390284165717323,-6.25700157252635,3.92449457555786e-10,2.56926585488725e-08
"NLK",1262.1607985726,-1.01026994191616,0.0929108022235689,-10.873546646225,1.54091884122042e-27,4.24672261934408e-25
"NKIRAS2",1886.65114035082,-0.241205496167011,0.0598023298185743,-4.03337958401904,5.4980360307095e-05,0.00135955053048818
"NKAPD1",2222.87076269489,-0.470211764329533,0.0614914600298539,-7.64678158725206,2.06071906014356e-14,2.07126509298077e-12
"NGRN",649.599206413655,-1.10601967357401,0.135761383755268,-8.14679139959112,3.73707522188626e-16,4.52875207917521e-14
"NFKBIE",655.83324005676,-0.469000181746277,0.0759760260782969,-6.17300227394034,6.70052479131128e-10,4.24043952256059e-08
"NECTIN1",1925.84218908887,-0.144943862146719,0.0488241962774361,-2.96868915820134,0.00299072964182242,0.0395837315180633
"NECAP2",3825.21267856093,-0.405715709255922,0.110041968468846,-3.68691795413297,0.000226986499447375,0.00457912434009126
"NCOA5",2178.75903501178,-0.248205481815585,0.0787767284818605,-3.15074624954422,0.00162853909575158,0.023824355761222
"NCOA1",2632.43186361277,-0.26359837582496,0.0684393148870961,-3.85156362625511,0.000117366026609822,0.00263180222661683
"NCBP2AS2",697.878346727748,-0.528522848309151,0.0685629094327704,-7.70858256572959,1.27222801136607e-14,1.30171018144982e-12
"NAXD",883.290525958291,-0.351026122621673,0.0926055743993191,-3.79055067579446,0.000150313660037569,0.00323885183992678
"NANS",2850.92508112559,-0.251267542391572,0.0826605624666351,-3.03975118113905,0.00236773672441618,0.032548284320273
"NAA30",1903.62452952232,-0.493390226780239,0.0763914882525322,-6.45870682803308,1.05601463892691e-10,7.30531260540244e-09
"MYO1B-AS1",25.4806173324465,-1.13821412470087,0.354011960608374,-3.21518550600618,0.0013036024974843,0.02001316790163
"MYO10",8175.71575719255,-0.499190374135414,0.162594520619168,-3.07015496115412,0.00213947733718015,0.0300278319681879
"MYLK4",25.9085731479416,-1.57197734133009,0.354823122828954,-4.43031257037856,9.40966002794251e-06,0.00028558234617665
"MYB",190.343414878669,-0.843489152029348,0.234863209640698,-3.59140605001416,0.000328898741266191,0.00627220177680292
"MTURN",1326.41174827216,-0.408575412343426,0.0746980687507963,-5.46969177618894,4.50818885080655e-08,2.14572208617637e-06
"MTRF1L",521.198815684141,-0.487367922281514,0.114299662709463,-4.26394891050858,2.00845385570242e-05,0.000560759003797177
"MTHFR",819.672318542784,-0.488555476482664,0.105844391741911,-4.61578991992271,3.91602931141441e-06,0.00013250137196859
"MTERF4",1117.94804142486,-0.288385557778681,0.0672249011832519,-4.2898621299949,1.78784071181411e-05,0.000507455718318399
"MTA1-DT",171.315120791492,-0.94859970529905,0.315385652164147,-3.0077452756327,0.0026319364113146,0.0355509070831087
"MSRB3",3358.64650465092,-1.33231919309443,0.371988242197895,-3.58161641137476,0.000341474919876542,0.00646155255363287
"MSI2",2499.14041402541,-0.428468200665443,0.0724109556858826,-5.91717367360997,3.27520807647423e-09,1.92314365645069e-07
"MRPL4",3672.46716847391,-0.17097114762703,0.045602390376963,-3.74917073894003,0.000177420268281972,0.00374269151127662
"MRPL35",2101.58854133478,-0.318164294355611,0.107843307915602,-2.95024606074403,0.00317520940895845,0.0416703557379978
"MMD",1508.32430420655,-1.40978079906237,0.481350264890238,-2.92880445258265,0.00340268416254304,0.0442478419218972
"MLXIP",4956.53508333781,-0.431253330055684,0.148674575090053,-2.90065285066039,0.00372386172468836,0.04745096170334
"MIR31HG",550.059488036137,-1.97013641459116,0.36716480600927,-5.36580952843671,8.05869500270018e-08,3.7418185193244e-06
"MINK1",8225.30842943654,-0.331248577170629,0.031093651391956,-10.6532543571362,1.68373811352968e-26,4.29403479789278e-24
"MIA2-AS1",18.395901476507,-1.12008226322075,0.331038589834236,-3.38353985794109,0.000715578200635763,0.012094050162476
"MGAT4B",8770.15772224822,-0.616023829868351,0.149379646545929,-4.12388062304689,3.72542028248515e-05,0.000973156198296423
"MFN2",9022.49049856198,-0.427065914354842,0.0415073080451202,-10.288933069102,7.90473815829228e-25,1.85025014946219e-22
"MFN1P1",827.708003468764,-0.394603540887401,0.131761103182662,-2.99484090035553,0.00274588026429146,0.0367991028046653
"MFN1",2496.59089715616,-0.35036863338616,0.107261293341862,-3.26649644498944,0.00108887175021614,0.0171988130134622
"MFF",2457.09599651054,-0.255008171084626,0.0757755662559441,-3.36530868305615,0.000764580695938733,0.0127831608136058
"MFAP3",1704.80559131466,-0.324163809802053,0.0569749007729028,-5.68958972116762,1.27344966270207e-08,6.82113930614114e-07
"MFAP2",4575.26477464552,-0.437139893582936,0.108837171436445,-4.01645768457151,5.90794661964975e-05,0.00145041787198212
"MEX3B",664.373699665712,-0.452488260672666,0.0795911481130009,-5.68515810364034,1.30691695724932e-08,6.97852814016225e-07
"METTL6",1060.25231623251,-0.265461503285456,0.0690134106291123,-3.84652056557649,0.000119807078900899,0.00267600464990805
"METTL17",2247.66471213655,-0.3794653325423,0.126797815866375,-2.9926803545433,0.00276539217351256,0.0370205682169943
"MET",21242.9813864832,-2.19858768556611,0.259583477045873,-8.46967499852689,2.46078658341571e-17,3.13787017543464e-15
"MELTF-AS1",51.7358596944152,-0.758704001606888,0.251498258206022,-3.01673660493257,0.00255511725174106,0.0346502289527774
"MED4",705.759015780108,-0.55129962078593,0.152423255895931,-3.61689964923945,0.000298152827149024,0.00578267577468261
"MED22",1783.11518036867,-0.383116482266993,0.0671366915268481,-5.7065141810538,1.15313303770065e-08,6.23531146050347e-07
"MED21",1109.05623595343,-0.941078837642693,0.0829615790660982,-11.3435502100666,7.98384787724042e-30,2.43607158354298e-27
"MCRS1",3348.33546130537,-0.656365767517299,0.17570097036206,-3.73569802241134,0.000187195202569588,0.0039054999100202
"MCL1",8437.11636542291,-1.03198443425139,0.118330227327237,-8.72122413318355,2.75210049121602e-18,3.79235008817808e-16
"MBTPS1",6950.48922124087,-1.18422671725944,0.137506856566176,-8.6121284918583,7.17163964050846e-18,9.57357863573188e-16
"MBD5",958.990025097869,-0.503411544937771,0.157752493487939,-3.19114794198965,0.00141708697842265,0.0214584813458292
"MBD3",2600.10816133757,-0.321448908317022,0.0660758101595269,-4.86485004937431,1.14543614767447e-06,4.38835593168469e-05
"MATCAP2",582.358545445439,-0.57239675871766,0.135104527734141,-4.23669560389585,2.26833317769904e-05,0.000624138631358189
"MAT2B",5011.44427582312,-0.392158852620429,0.0704281016009999,-5.56821558022602,2.57361291932607e-08,1.29339188095661e-06
"MARVELD1",4637.12885799715,-0.516088596812791,0.0513059272645162,-10.0590443313111,8.3807917104381e-24,1.7900323494532e-21
"MAPKAP1",5539.65795703042,-1.36114960046288,0.332241159723259,-4.09687228878161,4.18769777888827e-05,0.00107601792402803
"MAPK3",2855.6975274464,-0.532764366965291,0.0833697811917967,-6.39037741672415,1.65476814672237e-10,1.13554310534317e-08
"MAPK14",4068.03010325792,-0.551329119339824,0.107622556499424,-5.12280266584053,3.01027345030765e-07,1.26069956974036e-05
"MAP4K4",20317.6276814529,-0.242535084015259,0.0483759379725271,-5.01354793684818,5.34354468905749e-07,2.14835642592765e-05
"MAP3K4-AS1",140.441048168361,-0.60287338885212,0.188663748638677,-3.19549141370409,0.00139592936451935,0.0212208585867812
"MAP3K20",6417.93535010388,-1.01126191293184,0.163292643469426,-6.1929422627124,5.90513649173255e-10,3.79327320429452e-08
"MAP2K7",2788.33315967837,-0.247094987542629,0.0782826124254796,-3.15644789930648,0.00159703415591155,0.0235448857826235
"MAP2K4P1",186.185053107346,-0.708801022449455,0.23339720382656,-3.03688737837739,0.00239034746623123,0.032779989691407
"MAP2K4",1035.14804542742,-0.743717572282631,0.13920050592814,-5.34277923290424,9.15322153229458e-08,4.14857019422593e-06
"MALSU1",1980.82519417643,-0.647400361317429,0.145293205139338,-4.45581994489395,8.35731542161992e-06,0.000260111928249945
"MAGED1",10037.297227339,-0.413394585349091,0.130696544965909,-3.16301081606189,0.00156146530167709,0.0231202405630472
"LYPLA2",1450.4243448294,-0.238333010348949,0.0735730514346275,-3.23940635465849,0.00119778791686749,0.0185722342427539
"LSM7",5748.2344914667,-0.564655346708941,0.125288243379202,-4.5068502157855,6.57970455562418e-06,0.000209362033039014
"LSM11",752.558652362139,-0.472244867697791,0.106548831129505,-4.43219191324397,9.3279933623565e-06,0.000283607513492145
"LRP8",1654.29477629309,-0.385192576624267,0.122926552222296,-3.13351810215662,0.00172724264166256,0.0249901735970264
"LRIG2",1019.24962630669,-0.305613432928457,0.0841312235097474,-3.63258039261783,0.000280601113316681,0.00549843030188318
"LPP-AS2",121.331955322499,-1.12289902572279,0.346626537862095,-3.23950679785958,0.0011973661229363,0.0185722342427539
